customer_id,customer_name,city,signup_date,signup_channel,customer_segment
CUST_00713,Customer 713,Abu Dhabi,2025-03-15 22:37:19,Web,Regular
CUST_00714,Customer 714,Abu Dhabi,2025-04-18 21:10:26,Web,Regular
CUST_00715,Customer 715,Dubai,2025-08-31 03:34:26,Web,Regular
CUST_00716,Customer 716,Ajman,2025-10-29 06:05:15,Web,Premium
CUST_00717,Customer 717,Sharjah,2025-03-01 17:40:59,Web,Regular
CUST_00718,Customer 718,Ras Al Khaimah,2025-05-11 21:23:26,App,VIP
CUST_00719,Customer 719,Dubai,2025-03-21 11:31:52,Web,Regular
CUST_00720,Customer 720,Sharjah,2025-03-09 12:14:54,Web,Regular
CUST_00721,Customer 721,Ajman,2025-09-15 16:43:02,Web,Premium
CUST_00722,Customer 722,Dubai,2025-11-16 11:54:15,Web,Regular
CUST_00723,Customer 723,Dubai,2025-12-09 23:52:42,App,Regular
CUST_00724,Customer 724,Sharjah,2025-07-25 12:10:23,App,Premium
CUST_00725,Customer 725,Abu Dhabi,2025-08-15 13:22:39,Web,Regular
CUST_00726,Customer 726,Sharjah,2025-07-21 02:12:09,App,Regular
CUST_00727,Customer 727,Dubai,2025-05-26 09:52:58,Web,Regular
CUST_00728,Customer 728,Sharjah,2026-01-03 02:04:40,App,Regular
CUST_00729,Customer 729,Dxb,2025-07-20 23:40:37,App,Regular
CUST_00730,Customer 730,Dubai,2025-05-06 07:55:15,App,Regular
CUST_00731,Customer 731,Dubai,2025-04-30 18:44:11,App,Premium
CUST_00732,Customer 732,Sharjah,2025-02-17 23:43:28,App,VIP
CUST_00733,Customer 733,Sharjah,2025-05-02 01:36:23,App,Regular
CUST_00734,Customer 734,Abu Dhabi,2025-07-15 07:45:37,Call Center,Regular
CUST_00735,Customer 735,Dubai,2025-05-23 01:47:35,Web,Regular
CUST_00736,Customer 736,Ajman,2025-03-22 20:07:55,App,Regular
CUST_00737,Customer 737,Dubai,2025-02-14 20:20:52,Web,Regular
CUST_00738,Customer 738,Sharjah,2025-09-15 07:02:30,Web,Premium
CUST_00739,Customer 739,Abu Dhabi,2025-04-11 21:16:51,Web,Premium
CUST_00740,Customer 740,Dubai,2025-10-15 03:23:16,App,Regular
CUST_00741,Customer 741,Abu Dhabi,2026-01-01 02:47:19,Web,Regular
CUST_00742,Customer 742,Dubai,2025-07-26 12:42:40,Web,Regular
CUST_00743,Customer 743,Sharjah,2025-04-19 18:09:04,App,Regular
CUST_00744,Customer 744,Abu Dhabi,2025-03-11 05:03:42,App,Regular
CUST_00745,Customer 745,Dubai,2025-10-30 08:49:23,Web,VIP
CUST_00746,Customer 746,Ajman,2025-07-13 10:57:22,App,Regular
CUST_00747,Customer 747,Dubai,2025-04-13 22:20:12,Web,Premium
CUST_00748,Customer 748,Abu Dhabi,2025-03-25 06:01:45,App,Regular
CUST_00749,Customer 749,Ajman,2025-09-19 08:43:39,Call Center,Regular
CUST_00750,Customer 750,Abu Dhabi,2025-07-17 09:08:33,Web,Regular
CUST_00751,Customer 751,Dubai,2025-07-26 07:20:59,App,Regular
CUST_00752,Customer 752,Ajman,2025-12-03 13:48:18,App,Regular
CUST_00753,Customer 753,Abu Dhabi,2025-08-23 23:32:58,Web,Regular
CUST_00754,Customer 754,Dubai,2025-06-05 05:06:54,Web,Premium
CUST_00755,Customer 755,Dubai,2025-03-14 13:32:14,Web,Regular
CUST_00756,Customer 756,Sharjah,2025-05-16 02:50:02,App,Regular
CUST_00757,Customer 757,Abu Dhabi,2025-06-20 23:10:53,App,Premium
CUST_00758,Customer 758,Abu Dhabi,2025-04-25 07:02:34,App,Premium
CUST_00759,Customer 759,Ajman,2025-11-24 14:35:28,Web,Premium
CUST_00760,Customer 760,Sharjah,2025-09-21 18:17:09,App,Regular
CUST_00761,Customer 761,Dubai,2025-06-21 11:49:19,App,VIP
CUST_00762,Customer 762,Dubai,2025-08-01 14:46:28,Web,Regular
CUST_00763,Customer 763,Dubai,2025-09-20 10:10:41,Call Center,Regular
CUST_00764,Customer 764,Sharjah,2025-10-18 14:48:15,App,Regular
CUST_00765,Customer 765,Dubai,2025-12-15 17:42:11,App,Regular
CUST_00766,Customer 766,Abu Dhabi,2025-04-18 05:14:31,Web,Regular
CUST_00767,Customer 767,Sharjah,2025-07-04 23:42:03,Web,Regular
CUST_00768,Customer 768,Ajman,2025-09-09 14:21:25,App,Regular
CUST_00769,Customer 769,Dubai,2025-02-16 13:50:56,Call Center,Regular
CUST_00770,Customer 770,Sharjah,2025-07-06 18:19:10,Web,Regular
CUST_00771,Customer 771,Dubai,2025-02-11 11:41:55,App,Premium
CUST_00772,Customer 772,Sharjah,2025-06-16 21:45:20,App,VIP
CUST_00773,Customer 773,Dubai,2025-06-15 19:32:01,App,Regular
CUST_00774,Customer 774,Dubai,2025-03-05 09:11:32,Web,Premium
CUST_00775,Customer 775,Sharjah,2025-04-09 15:43:25,App,Regular
CUST_00776,Customer 776,Dubai,2025-07-26 18:33:27,Web,Regular
CUST_00777,Customer 777,Dubai,2025-02-17 05:21:27,Web,Regular
CUST_00778,Customer 778,Sharjah,2025-10-02 04:12:42,App,Regular
CUST_00779,Customer 779,Sharjah,2025-02-05 22:37:54,Web,VIP
CUST_00780,Customer 780,Abu Dhabi,2025-06-06 02:28:26,Call Center,Regular
CUST_00781,Customer 781,Sharjah,2025-05-31 23:09:32,App,Regular
CUST_00782,Customer 782,Abu Dhabi,2025-03-14 07:21:39,App,Regular
CUST_00783,Customer 783,Dubai,2025-10-07 00:02:33,App,Regular
CUST_00784,Customer 784,Dubai,2025-10-16 06:58:53,Web,Premium
CUST_00785,Customer 785,Dubai,2025-07-10 00:38:02,Call Center,Premium
CUST_00786,Customer 786,Ajman,2025-09-18 05:08:15,App,Regular
CUST_00787,Customer 787,Abu Dhabi,2025-01-08 08:39:54,Web,Premium
CUST_00788,Customer 788,Abu Dhabi,2025-07-10 15:40:25,App,Regular
CUST_00789,Customer 789,Abu Dhabi,2025-08-31 01:41:06,App,VIP
CUST_00790,Customer 790,Ajman,2025-02-08 02:35:49,App,Regular
CUST_00791,Customer 791,Dubai,2025-11-08 21:08:10,App,Regular
CUST_00792,Customer 792,Abu Dhabi,2025-11-19 23:27:56,App,Regular
CUST_00793,Customer 793,Abu Dhabi,2025-09-29 08:04:30,Web,Regular
CUST_00794,Customer 794,Abu Dhabi,2025-06-25 19:16:04,App,Regular
CUST_00795,Customer 795,Dubai,2025-01-13 01:27:57,Call Center,Regular
CUST_00796,Customer 796,Ajman,2025-09-11 22:14:01,App,Regular
CUST_00797,Customer 797,Ajman,2025-03-26 19:22:12,App,Premium
CUST_00798,Customer 798,Abu Dhabi,2025-12-06 05:43:24,App,Regular
CUST_00799,Customer 799,Sharjah,2025-06-12 13:03:32,Web,Regular
CUST_00800,Customer 800,Ajman,2025-05-22 21:10:01,App,Regular
CUST_00801,Customer 801,Sharjah,2025-03-17 21:51:32,App,Premium
CUST_00802,Customer 802,Dubai,2025-09-22 07:09:22,Call Center,Regular
CUST_00803,Customer 803,Abu Dhabi,2025-10-08 22:31:50,App,VIP
CUST_00804,Customer 804,Abu Dhabi,2025-11-29 11:09:57,App,Premium
CUST_00805,Customer 805,Abu Dhabi,2025-03-13 14:50:43,Web,Regular
CUST_00806,Customer 806,Sharjah,2025-05-16 17:59:45,App,Regular
CUST_00807,Customer 807,Ajman,2025-11-17 21:22:03,App,Regular
CUST_00808,Customer 808,Ajman,2025-11-14 02:24:08,App,Regular
CUST_00809,Customer 809,Abu Dhabi,2025-04-26 13:18:20,App,Premium
CUST_00810,Customer 810,Dubai,2025-12-25 16:46:04,App,VIP
CUST_00811,Customer 811,Ras Al Khaimah,2025-09-25 04:51:06,App,Regular
CUST_00812,Customer 812,Sharjah,2025-01-13 20:12:30,App,Regular
CUST_00813,Customer 813,Dubai,2025-06-09 10:16:29,App,Premium
CUST_00814,Customer 814,Ajman,2025-12-01 12:54:11,Web,Regular
CUST_00815,Customer 815,Ajman,2025-05-18 04:30:36,App,Regular
CUST_00816,Customer 816,Abu Dhabi,2025-04-13 00:44:15,App,Regular
CUST_00817,Customer 817,Abu Dhabi,2025-08-13 04:34:55,Web,Regular
CUST_00818,Customer 818,Dubai,2025-01-09 00:57:57,Web,Premium
CUST_00819,Customer 819,Dubai,2025-04-30 13:48:51,App,Regular
CUST_00820,Customer 820,Dubai,2025-06-29 07:07:48,Call Center,Regular
CUST_00821,Customer 821,Sharjah,2025-10-14 17:21:40,App,VIP
CUST_00822,Customer 822,Dubai,2025-03-10 09:59:04,App,Regular
CUST_00823,Customer 823,Dubai,2025-12-09 20:14:40,Web,Premium
CUST_00824,Customer 824,Dubai,2025-02-23 02:01:48,App,Regular
CUST_00825,Customer 825,Abu Dhabi,2025-05-15 08:24:01,App,Regular
CUST_00826,Customer 826,Ajman,2025-08-04 11:37:16,App,VIP
CUST_00827,Customer 827,Dubai,2025-07-26 06:44:37,App,Regular
CUST_00828,Customer 828,Dubai,2025-08-26 15:05:24,App,Regular
CUST_00829,Customer 829,Sharjah,2025-10-05 15:32:10,Call Center,Regular
CUST_00830,Customer 830,Abu Dhabi,2025-05-13 19:53:58,App,Regular
CUST_00831,Customer 831,Dubai,2025-05-30 05:10:10,Web,Regular
CUST_00832,Customer 832,Abu Dhabi,2025-08-21 19:37:38,Web,Premium
CUST_00833,Customer 833,Dubai,2025-10-02 07:56:25,Web,VIP
CUST_00834,Customer 834,Dubai,2025-11-23 05:45:05,Web,VIP
CUST_00835,Customer 835,Abu Dhabi,2025-03-20 16:17:35,Web,Regular
CUST_00836,Customer 836,Abu Dhabi,2025-10-23 17:31:24,App,Regular
CUST_00837,Customer 837,Ajman,2025-12-24 03:04:18,App,Regular
CUST_00838,Customer 838,Dubai,2025-09-24 06:17:29,App,Premium
CUST_00839,Customer 839,Abu Dhabi,2025-05-31 03:30:56,Web,Regular
CUST_00840,Customer 840,Abu Dhabi,2025-11-23 15:18:05,Web,Regular
CUST_00841,Customer 841,Dubai,2025-10-05 00:27:42,App,Premium
CUST_00842,Customer 842,Sharjah,2025-08-21 19:05:15,App,Regular
CUST_00843,Customer 843,Dubai,2025-02-05 22:03:00,App,Regular
CUST_00844,Customer 844,Ras Al Khaimah,2025-10-03 09:45:15,Web,VIP
CUST_00845,Customer 845,Dubai,2025-05-11 10:23:06,App,VIP
CUST_00846,Customer 846,Abu Dhabi,2025-06-03 04:34:46,Web,Regular
CUST_00847,Customer 847,Dubai,2025-10-17 14:05:55,Call Center,Regular
CUST_00848,Customer 848,Ras Al Khaimah,2025-06-28 07:55:30,App,VIP
CUST_00849,Customer 849,Abu Dhabi,2025-03-03 15:15:12,App,Regular
CUST_00850,Customer 850,Abu Dhabi,2025-04-30 10:50:03,App,Regular
CUST_00851,Customer 851,Dubai,2025-09-02 13:31:42,App,Regular
CUST_00852,Customer 852,Sharjah,2025-11-17 08:38:47,App,Regular
CUST_00853,Customer 853,Dubai,2025-11-25 06:59:46,App,Regular
CUST_00854,Customer 854,Ajman,2025-04-17 14:17:48,Web,Regular
CUST_00855,Customer 855,Dubai,2025-03-06 08:35:58,App,Regular
CUST_00856,Customer 856,Dubai,2025-08-03 14:42:41,App,Regular
CUST_00857,Customer 857,Dubai,2025-08-16 19:56:58,Call Center,VIP
CUST_00858,Customer 858,Abu Dhabi,2025-07-30 23:42:27,Web,Premium
CUST_00859,Customer 859,Abu Dhabi,2025-06-19 02:19:30,App,Premium
CUST_00860,Customer 860,Dubai,2025-03-01 14:04:44,Web,Regular
CUST_00861,Customer 861,Sharjah,2025-03-27 13:30:56,App,Regular
CUST_00862,Customer 862,Abu Dhabi,2025-01-14 02:05:22,Web,Regular
CUST_00863,Customer 863,Abu Dhabi,2025-09-25 04:45:47,Web,VIP
CUST_00864,Customer 864,Abu Dhabi,2025-07-02 16:07:45,Web,Regular
CUST_00865,Customer 865,Abu Dhabi,2025-11-09 02:54:31,App,Regular
CUST_00866,Customer 866,Abu Dhabi,2025-10-04 22:25:25,Web,Premium
CUST_00867,Customer 867,Dubai,2025-12-11 21:00:40,App,Regular
CUST_00868,Customer 868,Dubai,2025-06-24 22:37:11,App,Regular
CUST_00869,Customer 869,Ajman,2025-06-25 15:25:45,App,VIP
CUST_00870,Customer 870,Ajman,2025-01-29 06:05:06,App,Premium
CUST_00871,Customer 871,Dubai,2025-10-29 05:48:20,App,Regular
CUST_00872,Customer 872,Dubai,2025-08-03 13:02:30,Web,VIP
CUST_00873,Customer 873,Abu Dhabi,2025-08-16 07:55:00,Call Center,Regular
CUST_00874,Customer 874,Abu Dhabi,2025-01-23 17:40:43,App,Premium
CUST_00875,Customer 875,Dubai,2025-02-22 11:24:52,App,Regular
CUST_00876,Customer 876,Dubai,2025-12-07 19:59:12,App,Regular
CUST_00877,Customer 877,Sharjah,2025-07-19 22:56:35,App,Regular
CUST_00878,Customer 878,Sharjah,2025-02-07 10:33:25,App,Premium
CUST_00879,Customer 879,Dubai,2025-03-04 00:25:54,Call Center,Regular
CUST_00880,Customer 880,Dubai,2025-06-06 16:07:27,App,Regular
CUST_00881,Customer 881,Dubai,2025-12-21 19:11:22,App,Regular
CUST_00882,Customer 882,Sharjah,2025-06-12 07:15:00,App,Premium
CUST_00883,Customer 883,Dubai,2025-09-27 23:21:05,Web,Regular
CUST_00884,Customer 884,Dubai,2025-06-21 16:17:14,Web,Regular
CUST_00885,Customer 885,Sharjah,2025-04-08 08:41:25,Call Center,Regular
CUST_00886,Customer 886,Dubai,2025-04-20 05:05:48,Web,Regular
CUST_00887,Customer 887,Sharjah,2025-09-26 12:33:50,App,Regular
CUST_00888,Customer 888,Dubai,2025-05-22 06:39:07,App,Regular
CUST_00889,Customer 889,Dubai,2025-12-04 15:04:21,Web,Regular
CUST_00890,Customer 890,Dubai,2025-10-11 23:30:28,App,Regular
CUST_00891,Customer 891,Sharjah,2025-07-05 13:30:29,Web,Premium
CUST_00892,Customer 892,Ajman,2025-03-16 22:41:14,App,Regular
CUST_00893,Customer 893,Sharjah,2025-05-05 15:57:26,App,Regular
CUST_00894,Customer 894,Dubai,2025-06-04 19:01:24,App,VIP
CUST_00895,Customer 895,Sharjah,2025-09-16 21:59:44,Web,Regular
CUST_00896,Customer 896,Dubai,2025-02-26 02:38:47,Web,VIP
CUST_00897,Customer 897,Dubai,2025-04-29 19:52:51,App,Regular
CUST_00898,Customer 898,Ajman,2025-10-21 12:50:48,App,Regular
CUST_00899,Customer 899,Dubai,2025-04-17 22:09:49,App,Regular
CUST_00900,Customer 900,Dubai,2025-06-12 15:10:49,App,VIP
CUST_00901,Customer 901,Dubai,2025-11-25 05:00:59,App,Regular
CUST_00902,Customer 902,Dubai,2025-02-15 15:18:29,App,Regular
CUST_00903,Customer 903,Dubai,2025-01-21 19:40:00,App,VIP
CUST_00904,Customer 904,Abu Dhabi,2025-07-11 21:09:06,App,Regular
CUST_00905,Customer 905,Abu Dhabi,2025-03-31 09:38:26,App,Regular
CUST_00906,Customer 906,Ajman,2025-09-14 00:30:17,App,Regular
CUST_00907,Customer 907,Sharjah,2025-08-11 23:05:19,App,Premium
CUST_00908,Customer 908,Dubai,2025-12-10 06:19:23,App,Regular
CUST_00909,Customer 909,Dubai,2025-08-21 17:19:47,App,Regular
CUST_00910,Customer 910,Dubai,2025-07-30 10:01:03,Web,Regular
CUST_00911,Customer 911,Abu Dhabi,2025-05-22 21:24:14,App,Regular
CUST_00912,Customer 912,Dubai,2025-10-08 00:13:42,App,VIP
CUST_00913,Customer 913,Abu Dhabi,2025-01-20 09:35:53,App,VIP
CUST_00914,Customer 914,Abu Dhabi,2025-12-20 02:50:11,Web,Premium
CUST_00915,Customer 915,Abu Dhabi,2025-08-17 08:44:21,Web,Premium
CUST_00916,Customer 916,Abu Dhabi,2025-12-08 23:33:30,Web,Regular
CUST_00917,Customer 917,Dubai,2025-01-08 21:01:20,Web,Regular
CUST_00918,Customer 918,Ajman,2025-01-14 12:34:05,App,Premium
CUST_00919,Customer 919,Sharjah,2025-07-21 03:07:03,Web,Regular
CUST_00920,Customer 920,Dubai,2025-07-08 02:33:58,Web,Regular
CUST_00921,Customer 921,Ajman,2025-07-08 07:41:02,App,Premium
CUST_00922,Customer 922,Abu Dhabi,2025-07-31 10:12:42,App,Regular
CUST_00923,Customer 923,Ajman,2025-06-25 03:28:10,App,Premium
CUST_00924,Customer 924,Sharjah,2025-08-24 06:10:07,Call Center,Regular
CUST_00925,Customer 925,Abu Dhabi,2025-01-10 20:37:12,App,Regular
CUST_00926,Customer 926,Dubai,2025-05-27 19:35:14,Web,Regular
CUST_00927,Customer 927,Dubai,2025-12-16 07:23:29,App,Regular
CUST_00928,Customer 928,Abu Dhabi,2025-12-16 07:18:40,App,Premium
CUST_00929,Customer 929,Abu Dhabi,2025-11-08 07:26:42,App,Regular
CUST_00930,Customer 930,Dubai,2025-07-13 06:27:00,App,Regular
CUST_00931,Customer 931,Dubai,2025-07-30 15:10:05,Web,Regular
CUST_00932,Customer 932,Sharjah,2025-05-25 21:17:14,Web,Regular
CUST_00933,Customer 933,Ras Al Khaimah,2025-03-11 07:46:25,App,Regular
CUST_00934,Customer 934,Abu Dhabi,2025-10-27 01:35:23,Web,VIP
CUST_00935,Customer 935,Dubai,2025-12-28 05:35:46,App,Regular
CUST_00936,Customer 936,Dubai,2025-01-31 13:31:26,Call Center,Premium
CUST_00937,Customer 937,Dubai,2025-12-03 19:39:42,App,Premium
CUST_00938,Customer 938,Ajman,2025-10-02 21:04:46,App,Regular
CUST_00939,Customer 939,Dubai,2025-06-12 21:22:11,App,Regular
CUST_00940,Customer 940,Abu Dhabi,2025-04-08 12:58:46,App,Premium
CUST_00941,Customer 941,Dubai,2025-05-29 06:15:08,App,Regular
CUST_00942,Customer 942,Abu Dhabi,2025-09-17 14:31:11,Web,Regular
CUST_00943,Customer 943,Sharjah,2025-07-18 15:10:54,Web,Regular
CUST_00944,Customer 944,Sharjah,2025-08-29 19:36:39,Web,VIP
CUST_00945,Customer 945,Dubai,2025-05-03 06:40:51,App,VIP
CUST_00946,Customer 946,Dubai,2025-06-10 11:23:24,App,Premium
CUST_00947,Customer 947,Dubai,2025-03-27 00:18:24,App,Regular
CUST_00948,Customer 948,Ajman,2025-06-13 00:14:40,App,Regular
CUST_00949,Customer 949,Ajman,2025-03-22 13:02:24,Web,Regular
CUST_00950,Customer 950,Abu Dhabi,2025-05-06 13:06:39,App,Regular
CUST_00951,Customer 951,Abu Dhabi,2025-10-29 15:05:43,App,Regular
CUST_00952,Customer 952,Sharjah,2025-12-28 11:45:02,App,VIP
CUST_00953,Customer 953,Dubai,2025-02-05 10:10:45,Call Center,VIP
CUST_00954,Customer 954,Ajman,2025-10-31 15:01:22,App,Regular
CUST_00955,Customer 955,Abu Dhabi,2025-06-02 10:58:02,App,Regular
CUST_00956,Customer 956,Dubai,2025-05-14 05:45:48,App,Regular
CUST_00957,Customer 957,Abu Dhabi,2025-05-22 08:17:50,App,Regular
CUST_00958,Customer 958,Dubai,2025-03-24 03:56:29,App,Premium
CUST_00959,Customer 959,Dubai,2025-04-13 04:42:36,App,Premium
CUST_00960,Customer 960,Sharjah,2025-08-16 01:47:10,Web,Regular
CUST_00961,Customer 961,Dubai,2025-06-26 13:02:07,App,Regular
CUST_00962,Customer 962,Abu Dhabi,2025-08-29 19:24:33,Web,Regular
CUST_00963,Customer 963,Dubai,2025-01-17 23:12:31,Call Center,Regular
CUST_00964,Customer 964,Dubai,2025-01-15 00:54:52,Web,Regular
CUST_00965,Customer 965,Dubai,2025-12-23 12:53:41,App,Regular
CUST_00966,Customer 966,Dubai,2025-07-19 16:49:46,App,Regular
CUST_00967,Customer 967,Sharjah,2025-09-02 15:12:02,Web,Premium
CUST_00968,Customer 968,Dubai,2025-09-11 03:55:33,Web,Regular
CUST_00969,Customer 969,Abu Dhabi,2025-07-11 08:04:25,App,Regular
CUST_00970,Customer 970,Abu Dhabi,2025-03-25 15:52:09,Web,Regular
CUST_00971,Customer 971,Sharjah,2025-05-09 07:10:53,App,Regular
CUST_00972,Customer 972,Ajman,2025-07-14 03:35:48,App,Regular
CUST_00973,Customer 973,Sharjah,2025-12-25 13:53:19,App,Regular
CUST_00974,Customer 974,Dubai,2026-01-01 18:36:59,App,Regular
CUST_00975,Customer 975,Dubai,2025-09-23 14:03:20,App,Regular
CUST_00976,Customer 976,Dubai,2025-09-25 13:50:15,Web,Premium
CUST_00977,Customer 977,Abu Dhabi,2025-11-22 13:18:26,App,Regular
CUST_00978,Customer 978,DUBAI,2025-09-16 12:59:09,App,Premium
CUST_00979,Customer 979,Abu Dhabi,2025-08-06 21:33:44,App,Regular
CUST_00980,Customer 980,Abu Dhabi,2025-08-07 07:42:21,App,Regular
CUST_00981,Customer 981,DUBAI,2025-02-25 05:37:50,App,Regular
CUST_00982,Customer 982,Sharjah,2025-11-06 18:19:14,Web,Regular
CUST_00983,Customer 983,Dubai,2025-10-11 00:51:30,Web,VIP
CUST_00984,Customer 984,Dubai,2025-09-26 09:05:53,Web,Premium
CUST_00985,Customer 985,Sharjah,2025-09-06 21:09:27,Web,VIP
CUST_00986,Customer 986,Abu Dhabi,2025-05-06 08:15:21,App,VIP
CUST_00987,Customer 987,Sharjah,2025-01-21 02:46:08,App,Regular
CUST_00988,Customer 988,Abu Dhabi,2025-07-15 14:38:31,App,Regular
CUST_00989,Customer 989,Dubai,2025-10-07 05:38:14,App,Regular
CUST_00990,Customer 990,Sharjah,2025-04-29 04:57:01,Call Center,VIP
CUST_00991,Customer 991,Sharjah,2025-11-23 06:07:02,App,Premium
CUST_00992,Customer 992,Sharjah,2025-09-14 11:51:30,App,Regular
CUST_00993,Customer 993,Dubai,2025-06-26 17:07:12,Web,Premium
CUST_00994,Customer 994,Abu Dhabi,2025-10-21 13:14:11,Call Center,Regular
CUST_00995,Customer 995,Dubai,2025-10-30 05:39:36,Web,Regular
CUST_00996,Customer 996,Dubai,2025-01-08 15:56:20,App,Regular
CUST_00997,Customer 997,Ajman,2025-11-03 06:56:00,App,Regular
CUST_00998,Customer 998,Dubai,2025-11-24 14:02:54,App,Premium
CUST_00999,Customer 999,Ras Al Khaimah,2025-04-24 14:52:20,App,Regular
CUST_01000,Customer 1000,Abu Dhabi,2025-10-12 15:34:36,App,Regular
CUST_01001,Customer 1001,Dubai,2025-06-23 09:39:51,App,Regular
CUST_01002,Customer 1002,Abu Dhabi,2025-06-16 22:24:04,Call Center,Regular
CUST_01003,Customer 1003,Ajman,2025-03-25 05:44:27,App,Regular
CUST_01004,Customer 1004,Sharjah,2025-04-27 20:41:35,Web,Regular
CUST_01005,Customer 1005,Sharjah,2025-08-15 11:32:24,Web,Regular
CUST_01006,Customer 1006,Sharjah,2025-01-28 09:42:22,App,Regular
CUST_01007,Customer 1007,Sharjah,2025-03-25 02:54:56,Web,Regular
CUST_01008,Customer 1008,Sharjah,2025-04-21 22:37:23,App,Premium
CUST_01009,Customer 1009,Dubai,2025-08-26 17:17:22,App,Regular
CUST_01010,Customer 1010,Abu Dhabi,2025-08-02 05:31:45,Web,Regular
CUST_01011,Customer 1011,Dxb,2025-05-25 06:12:14,App,Regular
CUST_01012,Customer 1012,Ras Al Khaimah,2025-05-16 14:06:31,Call Center,Regular
CUST_01013,Customer 1013,Ajman,2025-02-05 22:37:10,App,Regular
CUST_01014,Customer 1014,Dubai,2025-06-14 16:44:56,Web,Premium
CUST_01015,Customer 1015,Sharjah,2025-08-10 16:47:29,App,VIP
CUST_01016,Customer 1016,Ajman,2026-01-03 17:11:09,App,VIP
CUST_01017,Customer 1017,Dubai,2025-12-12 20:23:41,App,Regular
CUST_01018,Customer 1018,Abu Dhabi,2025-03-09 06:38:55,Web,Regular
CUST_01019,Customer 1019,Ajman,2025-02-15 13:50:21,Web,Premium
CUST_01020,Customer 1020,Dubai,2025-02-25 17:46:06,Web,Regular
CUST_01021,Customer 1021,Sharjah,2025-06-27 11:24:21,App,Regular
CUST_01022,Customer 1022,Dubai,2025-03-17 01:43:38,Web,Premium
CUST_01023,Customer 1023,Ajman,2025-09-13 01:22:42,Web,Regular
CUST_01024,Customer 1024,Ras Al Khaimah,2025-04-26 02:43:19,Web,Regular
CUST_01025,Customer 1025,Ajman,2025-03-25 16:25:38,App,Regular
CUST_01026,Customer 1026,Abu Dhabi,2025-12-22 10:29:33,Web,Regular
CUST_01027,Customer 1027,Ajman,2025-06-29 08:35:07,Web,Regular
CUST_01028,Customer 1028,Sharjah,2025-12-04 11:00:28,App,Regular
CUST_01029,Customer 1029,Dubai,2025-05-02 02:06:36,Web,Regular
CUST_01030,Customer 1030,Sharjah,2025-05-05 11:32:47,Web,Regular
CUST_01031,Customer 1031,Dubai,2025-04-13 14:50:09,App,Regular
CUST_01032,Customer 1032,Abu Dhabi,2025-11-02 16:09:16,App,Premium
CUST_01033,Customer 1033,Dubai,2025-04-12 22:25:00,App,Regular
CUST_01034,Customer 1034,Dubai,2025-12-27 11:26:10,App,Regular
CUST_01035,Customer 1035,Dubai,2025-12-15 13:34:50,Web,Regular
CUST_01036,Customer 1036,Sharjah,2025-04-01 07:53:09,App,VIP
CUST_01037,Customer 1037,Dubai,2025-05-17 18:06:07,Web,Regular
CUST_01038,Customer 1038,Sharjah,2025-04-16 11:02:25,Web,Regular
CUST_01039,Customer 1039,Dubai,2025-11-25 13:56:55,App,Regular
CUST_01040,Customer 1040,Dubai,2025-06-29 19:14:24,Web,Premium
CUST_01041,Customer 1041,Abu Dhabi,2025-02-04 00:46:46,Call Center,Regular
CUST_01042,Customer 1042,Sharjah,2025-11-05 01:38:41,Web,Regular
CUST_01043,Customer 1043,Dubai,2025-10-02 01:44:09,Web,Regular
CUST_01044,Customer 1044,Abu Dhabi,2025-01-06 04:09:31,Call Center,Regular
CUST_01045,Customer 1045,Ajman,2025-07-19 22:13:35,Web,Premium
CUST_01046,Customer 1046,Abu Dhabi,2025-03-29 09:03:33,App,Premium
CUST_01047,Customer 1047,Dubai,2025-06-19 13:55:07,Web,Regular
CUST_01048,Customer 1048,Dubai,2025-08-19 06:01:37,Web,Premium
CUST_01049,Customer 1049,Ajman,2025-05-12 17:11:29,Web,Regular
CUST_01050,Customer 1050,Dubai,2025-12-17 05:30:01,App,Regular
CUST_01051,Customer 1051,Ajman,2025-08-12 12:05:32,Web,Regular
CUST_01052,Customer 1052,Abu Dhabi,2025-05-22 18:53:43,App,Regular
CUST_01053,Customer 1053,Ajman,2025-11-09 14:17:18,Call Center,Premium
CUST_01054,Customer 1054,Sharjah,2025-01-12 16:45:18,App,Regular
CUST_01055,Customer 1055,Ras Al Khaimah,2025-10-20 09:42:19,App,Regular
CUST_01056,Customer 1056,Dubai,2025-07-23 02:55:29,App,Regular
CUST_01057,Customer 1057,Sharjah,2025-05-26 14:16:34,App,Regular
CUST_01058,Customer 1058,Abu Dhabi,2025-11-28 11:20:39,Web,Regular
CUST_01059,Customer 1059,Abu Dhabi,2025-06-24 15:05:58,Call Center,Regular
CUST_01060,Customer 1060,Abu Dhabi,2025-07-16 11:26:47,Web,Premium
CUST_01061,Customer 1061,Ajman,2025-12-01 07:53:33,App,Regular
CUST_01062,Customer 1062,Ras Al Khaimah,2025-01-30 23:50:14,App,Regular
CUST_01063,Customer 1063,Sharjah,2025-11-18 05:47:33,Web,VIP
CUST_01064,Customer 1064,Abu Dhabi,2025-03-03 19:37:00,Call Center,Premium
CUST_01065,Customer 1065,Abu Dhabi,2025-09-16 03:17:58,App,Regular
CUST_01066,Customer 1066,Sharjah,2025-11-12 20:08:06,App,Premium
CUST_01067,Customer 1067,Dubai,2025-12-31 20:10:40,App,Regular
CUST_01068,Customer 1068,Dubai,2025-04-18 15:53:52,Web,Regular
