item_id,order_id,product_category,product_name,quantity,unit_price,item_total
ITEM_005504,ORD_002253,Fashion,Fashion Product 5504,1,520.73,520.73
ITEM_005505,ORD_002293,Fashion,Fashion Product 5505,3,324.97,974.91
ITEM_005506,ORD_003654,Beauty,Beauty Product 5506,1,267.68,267.68
ITEM_005507,ORD_007238,Electronics,Electronics Product 5507,2,397.57,795.14
ITEM_005508,ORD_001218,Electronics,Electronics Product 5508,3,1776.37,5329.12
ITEM_005509,ORD_000284,Beauty,Beauty Product 5509,2,289.23,578.46
ITEM_005510,ORD_005031,Electronics,Electronics Product 5510,3,792.89,2378.68
ITEM_005511,ORD_005073,Electronics,Electronics Product 5511,1,1657.3,1657.3
ITEM_005512,ORD_005055,Beauty,Beauty Product 5512,2,256.31,512.62
ITEM_005513,ORD_002014,Fashion,Fashion Product 5513,2,301.83,603.67
ITEM_005514,ORD_005303,Electronics,Electronics Product 5514,3,1460.62,4381.87
ITEM_005515,ORD_002418,Electronics,Electronics Product 5515,1,1986.8,1986.8
ITEM_005516,ORD_004087,Fashion,Fashion Product 5516,1,493.52,493.52
ITEM_005517,ORD_003376,Home & Kitchen,Home & Kitchen Product 5517,3,799.94,2399.82
ITEM_005518,ORD_007232,Electronics,Electronics Product 5518,3,1601.38,4804.14
ITEM_005519,ORD_004512,Fashion,Fashion Product 5519,2,330.74,661.48
ITEM_005520,ORD_003925,Beauty,Beauty Product 5520,1,237.3,237.3
ITEM_005521,ORD_000500,Fashion,Fashion Product 5521,2,260.87,521.75
ITEM_005522,ORD_000719,Fashion,Fashion Product 5522,1,162.98,162.98
ITEM_005523,ORD_002292,Fashion,Fashion Product 5523,3,109.2,327.61
ITEM_005524,ORD_003138,Beauty,Beauty Product 5524,2,204.46,408.92
ITEM_005525,ORD_001125,Fashion,Fashion Product 5525,3,462.99,1388.98
ITEM_005526,ORD_003435,Electronics,Electronics Product 5526,3,1800.67,5402.02
ITEM_005527,ORD_001634,Fashion,Fashion Product 5527,1,74.18,74.18
ITEM_005528,ORD_005265,Home & Kitchen,Home & Kitchen Product 5528,1,489.39,489.39
ITEM_005529,ORD_007248,Fashion,Fashion Product 5529,2,529.92,1059.83
ITEM_005530,ORD_006531,Beauty,Beauty Product 5530,3,115.48,346.45
ITEM_005531,ORD_004308,Beauty,Beauty Product 5531,1,168.36,168.36
ITEM_005532,ORD_002042,Home & Kitchen,Home & Kitchen Product 5532,2,699.29,1398.58
ITEM_005533,ORD_005168,Home & Kitchen,Home & Kitchen Product 5533,2,470.19,940.38
ITEM_005534,ORD_006572,Electronics,Electronics Product 5534,1,1106.32,1106.32
ITEM_005535,ORD_004454,Electronics,Electronics Product 5535,1,517.49,517.49
ITEM_005536,ORD_006512,Fashion,Fashion Product 5536,2,298.18,596.35
ITEM_005537,ORD_000160,Fashion,Fashion Product 5537,1,393.54,393.54
ITEM_005538,ORD_003134,Fashion,Fashion Product 5538,3,436.17,1308.5
ITEM_005539,ORD_006406,Groceries,Groceries Product 5539,1,51.69,51.69
ITEM_005540,ORD_005844,Fashion,Fashion Product 5540,2,456.31,912.63
ITEM_005541,ORD_002942,Fashion,Fashion Product 5541,3,273.99,821.96
ITEM_005542,ORD_003930,Electronics,Electronics Product 5542,2,1316.11,2632.22
ITEM_005543,ORD_004461,Fashion,Fashion Product 5543,3,128.82,386.45
ITEM_005544,ORD_006402,Groceries,Groceries Product 5544,2,147.0,294.01
ITEM_005545,ORD_003971,Home & Kitchen,Home & Kitchen Product 5545,2,348.91,697.82
ITEM_005546,ORD_002819,Fashion,Fashion Product 5546,2,265.37,530.74
ITEM_005547,ORD_007477,Electronics,Electronics Product 5547,3,1240.81,3722.44
ITEM_005548,ORD_004634,Home & Kitchen,Home & Kitchen Product 5548,1,442.04,442.04
ITEM_005549,ORD_004116,Groceries,Groceries Product 5549,1,36.21,36.21
ITEM_005550,ORD_002635,Electronics,Electronics Product 5550,2,242.33,484.66
ITEM_005551,ORD_003182,Electronics,Electronics Product 5551,3,800.05,2400.15
ITEM_005552,ORD_002216,Groceries,Groceries Product 5552,2,87.18,174.36
ITEM_005553,ORD_001474,Electronics,Electronics Product 5553,3,1172.76,3518.28
ITEM_005554,ORD_000214,Fashion,Fashion Product 5554,2,438.16,876.32
ITEM_005555,ORD_002613,Home & Kitchen,Home & Kitchen Product 5555,2,757.28,1514.57
ITEM_005556,ORD_004892,Beauty,Beauty Product 5556,2,144.39,288.79
ITEM_005557,ORD_001795,Electronics,Electronics Product 5557,1,248.65,248.65
ITEM_005558,ORD_000241,Fashion,Fashion Product 5558,2,127.58,255.16
ITEM_005559,ORD_007339,Groceries,Groceries Product 5559,1,139.86,139.86
ITEM_005560,ORD_006642,Beauty,Beauty Product 5560,2,103.98,207.95
ITEM_005561,ORD_006378,Electronics,Electronics Product 5561,3,365.4,1096.21
ITEM_005562,ORD_002302,Home & Kitchen,Home & Kitchen Product 5562,3,270.09,810.28
ITEM_005563,ORD_000480,Groceries,Groceries Product 5563,3,12.8,38.39
ITEM_005564,ORD_006625,Fashion,Fashion Product 5564,1,359.17,359.17
ITEM_005565,ORD_003865,Fashion,Fashion Product 5565,3,60.1,180.31
ITEM_005566,ORD_004338,Electronics,Electronics Product 5566,1,399.24,399.24
ITEM_005567,ORD_002929,Home & Kitchen,Home & Kitchen Product 5567,1,157.9,157.9
ITEM_005568,ORD_006282,Fashion,Fashion Product 5568,2,308.53,617.06
ITEM_005569,ORD_004785,Home & Kitchen,Home & Kitchen Product 5569,3,144.08,432.23
ITEM_005570,ORD_001907,Electronics,Electronics Product 5570,3,1262.13,3786.39
ITEM_005571,ORD_007979,Beauty,Beauty Product 5571,1,157.18,157.18
ITEM_005572,ORD_001308,Fashion,Fashion Product 5572,2,141.77,283.54
ITEM_005573,ORD_000821,Home & Kitchen,Home & Kitchen Product 5573,3,772.44,2317.31
ITEM_005574,ORD_002031,Beauty,Beauty Product 5574,3,138.64,415.92
ITEM_005575,ORD_005382,Fashion,Fashion Product 5575,1,585.21,585.21
ITEM_005576,ORD_001976,Groceries,Groceries Product 5576,2,153.09,306.18
ITEM_005577,ORD_002184,Fashion,Fashion Product 5577,2,110.65,221.29
ITEM_005578,ORD_004372,Home & Kitchen,Home & Kitchen Product 5578,2,765.66,1531.32
ITEM_005579,ORD_006688,Home & Kitchen,Home & Kitchen Product 5579,2,465.81,931.63
ITEM_005580,ORD_006482,Electronics,Electronics Product 5580,1,1163.12,1163.12
ITEM_005581,ORD_007515,Groceries,Groceries Product 5581,2,152.4,304.81
ITEM_005582,ORD_006038,Electronics,Electronics Product 5582,2,917.81,1835.63
ITEM_005583,ORD_000459,Electronics,Electronics Product 5583,1,1587.53,1587.53
ITEM_005584,ORD_006260,Fashion,Fashion Product 5584,1,202.21,202.21
ITEM_005585,ORD_007765,Groceries,Groceries Product 5585,2,132.51,265.02
ITEM_005586,ORD_001798,Fashion,Fashion Product 5586,3,161.05,483.15
ITEM_005587,ORD_004717,Electronics,Electronics Product 5587,1,1971.14,1971.14
ITEM_005588,ORD_006935,Electronics,Electronics Product 5588,3,1069.12,3207.36
ITEM_005589,ORD_006533,Home & Kitchen,Home & Kitchen Product 5589,2,452.47,904.94
ITEM_005590,ORD_003182,Fashion,Fashion Product 5590,1,321.26,321.26
ITEM_005591,ORD_002907,Fashion,Fashion Product 5591,1,393.03,393.03
ITEM_005592,ORD_007662,Electronics,Electronics Product 5592,3,1285.1,3855.31
ITEM_005593,ORD_006875,Beauty,Beauty Product 5593,2,188.74,377.47
ITEM_005594,ORD_006925,Home & Kitchen,Home & Kitchen Product 5594,1,567.96,567.96
ITEM_005595,ORD_001424,Home & Kitchen,Home & Kitchen Product 5595,1,240.37,240.37
ITEM_005596,ORD_001443,Fashion,Fashion Product 5596,3,346.29,1038.88
ITEM_005597,ORD_001938,Home & Kitchen,Home & Kitchen Product 5597,3,81.66,244.99
ITEM_005598,ORD_004854,Home & Kitchen,Home & Kitchen Product 5598,1,696.82,696.82
ITEM_005599,ORD_002606,Fashion,Fashion Product 5599,2,277.74,555.47
ITEM_005600,ORD_006605,Fashion,Fashion Product 5600,2,247.74,495.48
ITEM_005601,ORD_006047,Beauty,Beauty Product 5601,1,272.4,272.4
ITEM_005602,ORD_005715,Electronics,Electronics Product 5602,3,1319.61,3958.83
ITEM_005603,ORD_002940,Fashion,Fashion Product 5603,2,334.52,669.05
ITEM_005604,ORD_007488,Electronics,Electronics Product 5604,2,797.37,1594.74
ITEM_005605,ORD_004847,Beauty,Beauty Product 5605,1,253.59,253.59
ITEM_005606,ORD_000232,Beauty,Beauty Product 5606,1,226.7,226.7
ITEM_005607,ORD_005763,Electronics,Electronics Product 5607,3,1891.96,5675.88
ITEM_005608,ORD_005739,Groceries,Groceries Product 5608,2,175.76,351.51
ITEM_005609,ORD_002881,Groceries,Groceries Product 5609,3,144.73,434.2
ITEM_005610,ORD_007763,Home & Kitchen,Home & Kitchen Product 5610,3,578.56,1735.68
ITEM_005611,ORD_004651,Fashion,Fashion Product 5611,2,595.65,1191.31
ITEM_005612,ORD_004618,Home & Kitchen,Home & Kitchen Product 5612,2,334.9,669.8
ITEM_005613,ORD_001165,Fashion,Fashion Product 5613,2,239.63,479.26
ITEM_005614,ORD_004613,Fashion,Fashion Product 5614,1,279.39,279.39
ITEM_005615,ORD_007770,Beauty,Beauty Product 5615,1,204.17,204.17
ITEM_005616,ORD_001543,Groceries,Groceries Product 5616,2,144.06,288.12
ITEM_005617,ORD_006855,Fashion,Fashion Product 5617,2,446.63,893.25
ITEM_005618,ORD_006639,Beauty,Beauty Product 5618,3,110.0,330.01
ITEM_005619,ORD_007223,Electronics,Electronics Product 5619,2,1673.4,3346.81
ITEM_005620,ORD_007950,Fashion,Fashion Product 5620,1,549.34,549.34
ITEM_005621,ORD_004033,Home & Kitchen,Home & Kitchen Product 5621,2,648.28,1296.56
ITEM_005622,ORD_004442,Electronics,Electronics Product 5622,3,1558.57,4675.7
ITEM_005623,ORD_002532,Beauty,Beauty Product 5623,2,209.57,419.14
ITEM_005624,ORD_001439,Electronics,Electronics Product 5624,2,839.93,1679.86
ITEM_005625,ORD_004018,Electronics,Electronics Product 5625,1,1915.93,1915.93
ITEM_005626,ORD_000311,Groceries,Groceries Product 5626,2,94.23,188.47
ITEM_005627,ORD_000740,Home & Kitchen,Home & Kitchen Product 5627,3,740.35,2221.06
ITEM_005628,ORD_000461,Electronics,Electronics Product 5628,1,1176.82,1176.82
ITEM_005629,ORD_001906,Home & Kitchen,Home & Kitchen Product 5629,3,705.46,2116.37
ITEM_005630,ORD_004929,Fashion,Fashion Product 5630,2,371.2,742.39
ITEM_005631,ORD_001793,Beauty,Beauty Product 5631,2,106.58,213.16
ITEM_005632,ORD_000164,Electronics,Electronics Product 5632,1,1691.51,1691.51
ITEM_005633,ORD_004313,Fashion,Fashion Product 5633,2,164.75,329.51
ITEM_005634,ORD_003916,Fashion,Fashion Product 5634,1,186.88,186.88
ITEM_005635,ORD_000006,Beauty,Beauty Product 5635,3,114.81,344.42
ITEM_005636,ORD_002718,Electronics,Electronics Product 5636,3,1366.57,4099.71
ITEM_005637,ORD_007520,Groceries,Groceries Product 5637,2,80.85,161.7
ITEM_005638,ORD_005031,Home & Kitchen,Home & Kitchen Product 5638,1,155.78,155.78
ITEM_005639,ORD_001651,Electronics,Electronics Product 5639,3,1530.77,4592.32
ITEM_005640,ORD_006607,Groceries,Groceries Product 5640,3,125.47,376.41
ITEM_005641,ORD_001069,Home & Kitchen,Home & Kitchen Product 5641,2,737.21,1474.43
ITEM_005642,ORD_002792,Fashion,Fashion Product 5642,2,377.56,755.12
ITEM_005643,ORD_005874,Beauty,Beauty Product 5643,1,205.36,205.36
ITEM_005644,ORD_001454,Fashion,Fashion Product 5644,1,496.75,496.75
ITEM_005645,ORD_007527,Beauty,Beauty Product 5645,2,173.31,346.62
ITEM_005646,ORD_006574,Groceries,Groceries Product 5646,1,94.73,94.73
ITEM_005647,ORD_006917,Beauty,Beauty Product 5647,1,194.54,194.54
ITEM_005648,ORD_007113,Electronics,Electronics Product 5648,3,235.05,705.16
ITEM_005649,ORD_002651,Beauty,Beauty Product 5649,2,159.57,319.14
ITEM_005650,ORD_000488,Electronics,Electronics Product 5650,1,731.13,731.13
ITEM_005651,ORD_000180,Home & Kitchen,Home & Kitchen Product 5651,2,156.0,312.0
ITEM_005652,ORD_001211,Electronics,Electronics Product 5652,2,659.14,1318.27
ITEM_005653,ORD_004806,Home & Kitchen,Home & Kitchen Product 5653,1,427.36,427.36
ITEM_005654,ORD_005773,Home & Kitchen,Home & Kitchen Product 5654,2,278.12,556.25
ITEM_005655,ORD_007514,Fashion,Fashion Product 5655,3,56.91,170.73
ITEM_005656,ORD_001161,Fashion,Fashion Product 5656,3,366.98,1100.94
ITEM_005657,ORD_006344,Home & Kitchen,Home & Kitchen Product 5657,3,184.63,553.9
ITEM_005658,ORD_000909,Fashion,Fashion Product 5658,2,72.67,145.34
ITEM_005659,ORD_006935,Groceries,Groceries Product 5659,2,104.25,208.49
ITEM_005660,ORD_004312,Groceries,Groceries Product 5660,2,82.34,164.68
ITEM_005661,ORD_007051,Home & Kitchen,Home & Kitchen Product 5661,3,155.27,465.8
ITEM_005662,ORD_002990,Fashion,Fashion Product 5662,3,209.09,627.27
ITEM_005663,ORD_007869,Home & Kitchen,Home & Kitchen Product 5663,1,641.98,641.98
ITEM_005664,ORD_000595,Home & Kitchen,Home & Kitchen Product 5664,1,718.87,718.87
ITEM_005665,ORD_003061,Home & Kitchen,Home & Kitchen Product 5665,1,554.15,554.15
ITEM_005666,ORD_005772,Fashion,Fashion Product 5666,3,323.54,970.63
ITEM_005667,ORD_007717,Electronics,Electronics Product 5667,1,891.62,891.62
ITEM_005668,ORD_005425,Beauty,Beauty Product 5668,1,38.05,38.05
ITEM_005669,ORD_003241,Beauty,Beauty Product 5669,3,211.35,634.05
ITEM_005670,ORD_004801,Home & Kitchen,Home & Kitchen Product 5670,2,492.81,985.63
ITEM_005671,ORD_000828,Fashion,Fashion Product 5671,1,307.3,307.3
ITEM_005672,ORD_002758,Fashion,Fashion Product 5672,2,398.6,797.2
ITEM_005673,ORD_002473,Groceries,Groceries Product 5673,2,144.24,288.48
ITEM_005674,ORD_002643,Electronics,Electronics Product 5674,2,310.32,620.63
ITEM_005675,ORD_001118,Beauty,Beauty Product 5675,2,99.62,199.24
ITEM_005676,ORD_007995,Beauty,Beauty Product 5676,1,42.33,42.33
ITEM_005677,ORD_001291,Electronics,Electronics Product 5677,2,781.04,1562.08
ITEM_005678,ORD_006000,Home & Kitchen,Home & Kitchen Product 5678,3,387.79,1163.37
ITEM_005679,ORD_007772,Beauty,Beauty Product 5679,2,178.25,356.5
ITEM_005680,ORD_003579,Beauty,Beauty Product 5680,1,191.93,191.93
ITEM_005681,ORD_006487,Fashion,Fashion Product 5681,1,71.05,71.05
ITEM_005682,ORD_005237,Fashion,Fashion Product 5682,2,192.14,384.27
ITEM_005683,ORD_007870,Fashion,Fashion Product 5683,1,193.3,193.3
ITEM_005684,ORD_003992,Home & Kitchen,Home & Kitchen Product 5684,1,765.68,765.68
ITEM_005685,ORD_005319,Groceries,Groceries Product 5685,3,108.79,326.37
ITEM_005686,ORD_002600,Home & Kitchen,Home & Kitchen Product 5686,3,642.61,1927.83
ITEM_005687,ORD_001428,Fashion,Fashion Product 5687,1,434.36,434.36
ITEM_005688,ORD_005794,Electronics,Electronics Product 5688,3,1880.86,5642.58
ITEM_005689,ORD_007936,Beauty,Beauty Product 5689,2,116.23,232.46
ITEM_005690,ORD_004604,Electronics,Electronics Product 5690,2,1045.79,2091.59
ITEM_005691,ORD_005682,Groceries,Groceries Product 5691,3,141.18,423.55
ITEM_005692,ORD_007288,Home & Kitchen,Home & Kitchen Product 5692,2,422.58,845.16
ITEM_005693,ORD_007610,Groceries,Groceries Product 5693,3,124.89,374.66
ITEM_005694,ORD_005028,Electronics,Electronics Product 5694,3,385.82,1157.47
ITEM_005695,ORD_006448,Electronics,Electronics Product 5695,3,1537.05,4611.16
ITEM_005696,ORD_002924,Fashion,Fashion Product 5696,1,69.79,69.79
ITEM_005697,ORD_001829,Beauty,Beauty Product 5697,2,190.36,380.73
ITEM_005698,ORD_005453,Electronics,Electronics Product 5698,1,1231.07,1231.07
ITEM_005699,ORD_004825,Electronics,Electronics Product 5699,2,1587.48,3174.97
ITEM_005700,ORD_006673,Fashion,Fashion Product 5700,3,132.26,396.78
ITEM_005701,ORD_001437,Groceries,Groceries Product 5701,3,197.54,592.62
ITEM_005702,ORD_003100,Beauty,Beauty Product 5702,1,148.67,148.67
ITEM_005703,ORD_002514,Beauty,Beauty Product 5703,3,70.83,212.48
ITEM_005704,ORD_006013,Home & Kitchen,Home & Kitchen Product 5704,1,317.43,317.43
ITEM_005705,ORD_005641,Electronics,Electronics Product 5705,1,1639.07,1639.07
ITEM_005706,ORD_002413,Electronics,Electronics Product 5706,1,772.36,772.36
ITEM_005707,ORD_001044,Fashion,Fashion Product 5707,2,267.15,534.3
ITEM_005708,ORD_001456,Beauty,Beauty Product 5708,2,137.86,275.73
ITEM_005709,ORD_005971,Beauty,Beauty Product 5709,3,171.12,513.36
ITEM_005710,ORD_000015,Fashion,Fashion Product 5710,2,61.04,122.09
ITEM_005711,ORD_007773,Electronics,Electronics Product 5711,3,828.88,2486.65
ITEM_005712,ORD_005751,Fashion,Fashion Product 5712,3,239.23,717.69
ITEM_005713,ORD_007772,Beauty,Beauty Product 5713,3,50.24,150.73
ITEM_005714,ORD_004693,Fashion,Fashion Product 5714,2,56.0,112.0
ITEM_005715,ORD_003208,Fashion,Fashion Product 5715,3,290.66,871.97
ITEM_005716,ORD_006970,Electronics,Electronics Product 5716,3,1853.51,5560.54
ITEM_005717,ORD_006315,Home & Kitchen,Home & Kitchen Product 5717,3,747.68,2243.05
ITEM_005718,ORD_007907,Groceries,Groceries Product 5718,1,76.35,76.35
ITEM_005719,ORD_004649,Fashion,Fashion Product 5719,1,331.51,331.51
ITEM_005720,ORD_000266,Fashion,Fashion Product 5720,2,214.88,429.75
ITEM_005721,ORD_001492,Fashion,Fashion Product 5721,3,295.61,886.82
ITEM_005722,ORD_004935,Fashion,Fashion Product 5722,2,582.93,1165.87
ITEM_005723,ORD_002607,Fashion,Fashion Product 5723,1,330.68,330.68
ITEM_005724,ORD_007546,Fashion,Fashion Product 5724,3,284.3,852.91
ITEM_005725,ORD_006626,Home & Kitchen,Home & Kitchen Product 5725,3,493.73,1481.2
ITEM_005726,ORD_007927,Groceries,Groceries Product 5726,2,38.94,77.87
ITEM_005727,ORD_005009,Beauty,Beauty Product 5727,2,37.45,74.89
ITEM_005728,ORD_001810,Groceries,Groceries Product 5728,1,29.67,29.67
ITEM_005729,ORD_005240,Beauty,Beauty Product 5729,3,201.49,604.48
ITEM_005730,ORD_004633,Groceries,Groceries Product 5730,2,185.1,370.19
ITEM_005731,ORD_000853,Fashion,Fashion Product 5731,3,561.14,1683.43
ITEM_005732,ORD_007674,Fashion,Fashion Product 5732,2,223.13,446.26
ITEM_005733,ORD_004065,Electronics,Electronics Product 5733,2,1971.22,3942.45
ITEM_005734,ORD_001153,Groceries,Groceries Product 5734,3,178.38,535.14
ITEM_005735,ORD_002713,Fashion,Fashion Product 5735,2,192.38,384.76
ITEM_005736,ORD_006106,Fashion,Fashion Product 5736,3,480.63,1441.89
ITEM_005737,ORD_000638,Beauty,Beauty Product 5737,3,159.35,478.04
ITEM_005738,ORD_001950,Home & Kitchen,Home & Kitchen Product 5738,2,245.78,491.57
ITEM_005739,ORD_002842,Beauty,Beauty Product 5739,2,172.72,345.44
ITEM_005740,ORD_002618,Electronics,Electronics Product 5740,3,1373.7,4121.1
ITEM_005741,ORD_001376,Fashion,Fashion Product 5741,2,491.28,982.56
ITEM_005742,ORD_005212,Electronics,Electronics Product 5742,2,1542.96,3085.93
ITEM_005743,ORD_007253,Electronics,Electronics Product 5743,1,1290.61,1290.61
ITEM_005744,ORD_007890,Beauty,Beauty Product 5744,1,104.15,104.15
ITEM_005745,ORD_000727,Beauty,Beauty Product 5745,1,127.65,127.65
ITEM_005746,ORD_006732,Electronics,Electronics Product 5746,3,427.88,1283.63
ITEM_005747,ORD_005808,Home & Kitchen,Home & Kitchen Product 5747,1,92.3,92.3
ITEM_005748,ORD_005489,Fashion,Fashion Product 5748,3,58.13,174.4
ITEM_005749,ORD_005236,Fashion,Fashion Product 5749,1,130.99,130.99
ITEM_005750,ORD_005975,Fashion,Fashion Product 5750,1,243.72,243.72
ITEM_005751,ORD_007264,Groceries,Groceries Product 5751,2,100.45,200.9
ITEM_005752,ORD_002751,Groceries,Groceries Product 5752,1,32.75,32.75
ITEM_005753,ORD_003659,Fashion,Fashion Product 5753,1,213.37,213.37
ITEM_005754,ORD_000094,Groceries,Groceries Product 5754,2,86.85,173.7
ITEM_005755,ORD_002173,Fashion,Fashion Product 5755,3,508.65,1525.94
ITEM_005756,ORD_001718,Electronics,Electronics Product 5756,3,313.35,940.04
ITEM_005757,ORD_002045,Home & Kitchen,Home & Kitchen Product 5757,2,352.86,705.71
ITEM_005758,ORD_005679,Electronics,Electronics Product 5758,3,846.73,2540.18
ITEM_005759,ORD_000556,Fashion,Fashion Product 5759,3,570.22,1710.66
ITEM_005760,ORD_002872,Fashion,Fashion Product 5760,2,492.91,985.81
ITEM_005761,ORD_002103,Beauty,Beauty Product 5761,1,59.47,59.47
ITEM_005762,ORD_006448,Fashion,Fashion Product 5762,1,441.54,441.54
ITEM_005763,ORD_000886,Fashion,Fashion Product 5763,2,153.55,307.1
ITEM_005764,ORD_005902,Fashion,Fashion Product 5764,2,477.45,954.9
ITEM_005765,ORD_000011,Fashion,Fashion Product 5765,3,281.86,845.59
ITEM_005766,ORD_000395,Home & Kitchen,Home & Kitchen Product 5766,2,162.31,324.61
ITEM_005767,ORD_003162,Home & Kitchen,Home & Kitchen Product 5767,2,747.67,1495.35
ITEM_005768,ORD_003590,Fashion,Fashion Product 5768,2,192.08,384.15
ITEM_005769,ORD_006002,Home & Kitchen,Home & Kitchen Product 5769,1,284.44,284.44
ITEM_005770,ORD_003438,Groceries,Groceries Product 5770,3,24.23,72.68
ITEM_005771,ORD_007939,Electronics,Electronics Product 5771,3,428.57,1285.71
ITEM_005772,ORD_001363,Beauty,Beauty Product 5772,2,164.69,329.39
ITEM_005773,ORD_007247,Beauty,Beauty Product 5773,3,183.97,551.9
ITEM_005774,ORD_003392,Home & Kitchen,Home & Kitchen Product 5774,3,447.92,1343.77
ITEM_005775,ORD_004040,Groceries,Groceries Product 5775,1,44.57,44.57
ITEM_005776,ORD_007224,Groceries,Groceries Product 5776,1,106.33,106.33
ITEM_005777,ORD_003103,Fashion,Fashion Product 5777,1,228.27,228.27
ITEM_005778,ORD_002878,electronics,Electronics Product 5778,1,696.71,696.71
ITEM_005779,ORD_004474,Electronics,Electronics Product 5779,2,305.11,610.22
ITEM_005780,ORD_003075,Fashion,Fashion Product 5780,2,378.71,757.42
ITEM_005781,ORD_000831,electronics,Electronics Product 5781,2,1252.98,2505.96
ITEM_005782,ORD_006790,Home & Kitchen,Home & Kitchen Product 5782,2,774.86,1549.73
ITEM_005783,ORD_003928,Fashion,Fashion Product 5783,1,168.38,168.38
ITEM_005784,ORD_006462,Electronics,Electronics Product 5784,3,501.27,1503.8
ITEM_005785,ORD_007079,Electronics,Electronics Product 5785,3,820.0,2459.99
ITEM_005786,ORD_004736,Electronics,Electronics Product 5786,1,247.78,247.78
ITEM_005787,ORD_005333,Fashion,Fashion Product 5787,3,336.52,1009.55
ITEM_005788,ORD_006212,Electronics,Electronics Product 5788,3,1398.3,4194.89
ITEM_005789,ORD_005630,Fashion,Fashion Product 5789,2,410.36,820.72
ITEM_005790,ORD_001848,Groceries,Groceries Product 5790,2,189.82,379.64
ITEM_005791,ORD_001333,Beauty,Beauty Product 5791,3,127.77,383.3
ITEM_005792,ORD_003697,Home & Kitchen,Home & Kitchen Product 5792,3,525.71,1577.14
ITEM_005793,ORD_000604,Home & Kitchen,Home & Kitchen Product 5793,1,320.78,320.78
ITEM_005794,ORD_006548,Fashion,Fashion Product 5794,1,569.47,569.47
ITEM_005795,ORD_006929,Home & Kitchen,Home & Kitchen Product 5795,1,732.56,732.56
ITEM_005796,ORD_000274,Groceries,Groceries Product 5796,1,123.53,123.53
ITEM_005797,ORD_002416,Electronics,Electronics Product 5797,1,1494.99,1494.99
ITEM_005798,ORD_000165,Electronics,Electronics Product 5798,1,1785.32,1785.32
ITEM_005799,ORD_002611,Electronics,Electronics Product 5799,1,756.14,756.14
ITEM_005800,ORD_002140,Beauty,Beauty Product 5800,1,176.14,176.14
ITEM_005801,ORD_007797,Beauty,Beauty Product 5801,1,174.25,174.25
ITEM_005802,ORD_000858,Fashion,Fashion Product 5802,1,500.06,500.06
ITEM_005803,ORD_000608,Fashion,Fashion Product 5803,1,426.25,426.25
ITEM_005804,ORD_002801,Fashion,Fashion Product 5804,2,402.26,804.52
ITEM_005805,ORD_001394,Electronics,Electronics Product 5805,3,1063.64,3190.91
ITEM_005806,ORD_007274,Fashion,Fashion Product 5806,1,224.06,224.06
ITEM_005807,ORD_003076,Fashion,Fashion Product 5807,3,389.01,1167.04
ITEM_005808,ORD_001319,Electronics,Electronics Product 5808,1,1228.4,1228.4
ITEM_005809,ORD_005997,Home & Kitchen,Home & Kitchen Product 5809,2,656.05,1312.11
ITEM_005810,ORD_000615,Groceries,Groceries Product 5810,3,179.48,538.43
ITEM_005811,ORD_004482,Home & Kitchen,Home & Kitchen Product 5811,3,545.04,1635.11
ITEM_005812,ORD_007716,Fashion,Fashion Product 5812,3,86.71,260.12
ITEM_005813,ORD_007358,Beauty,Beauty Product 5813,1,144.21,144.21
ITEM_005814,ORD_000763,Home & Kitchen,Home & Kitchen Product 5814,3,164.1,492.3
ITEM_005815,ORD_002769,Fashion,Fashion Product 5815,1,241.07,241.07
ITEM_005816,ORD_004867,Beauty,Beauty Product 5816,3,245.7,737.1
ITEM_005817,ORD_005027,Fashion,Fashion Product 5817,1,459.6,459.6
ITEM_005818,ORD_007318,Home & Kitchen,Home & Kitchen Product 5818,1,515.86,515.86
ITEM_005819,ORD_003955,Home & Kitchen,Home & Kitchen Product 5819,2,294.62,589.24
ITEM_005820,ORD_005772,Fashion,Fashion Product 5820,1,528.91,528.91
ITEM_005821,ORD_000254,Electronics,Electronics Product 5821,1,551.39,551.39
ITEM_005822,ORD_003534,Electronics,Electronics Product 5822,3,1028.45,3085.34
ITEM_005823,ORD_007721,Fashion,Fashion Product 5823,1,77.56,77.56
ITEM_005824,ORD_005355,Fashion,Fashion Product 5824,3,526.22,1578.65
ITEM_005825,ORD_001352,Home & Kitchen,Home & Kitchen Product 5825,1,523.74,523.74
ITEM_005826,ORD_004976,Home & Kitchen,Home & Kitchen Product 5826,2,118.35,236.7
ITEM_005827,ORD_007289,Home & Kitchen,Home & Kitchen Product 5827,1,658.61,658.61
ITEM_005828,ORD_003557,Electronics,Electronics Product 5828,1,1655.26,1655.26
ITEM_005829,ORD_001287,Fashion,Fashion Product 5829,1,106.07,106.07
ITEM_005830,ORD_000439,Groceries,Groceries Product 5830,2,145.69,291.38
ITEM_005831,ORD_000830,Fashion,Fashion Product 5831,2,559.4,1118.81
ITEM_005832,ORD_002713,Electronics,Electronics Product 5832,1,432.42,432.42
ITEM_005833,ORD_001684,Beauty,Beauty Product 5833,1,148.05,148.05
ITEM_005834,ORD_007983,Home & Kitchen,Home & Kitchen Product 5834,1,708.82,708.82
ITEM_005835,ORD_001557,Fashion,Fashion Product 5835,1,353.93,353.93
ITEM_005836,ORD_003353,Fashion,Fashion Product 5836,2,243.44,486.89
