order_id,customer_id,order_date,order_channel,order_status,gross_amount,discount_amount,net_amount,payment_method,coupon_code
ORD_004035,CUST_01328,2025-12-01 19:22:23,App,Delivered,384.49,0.0,384.49,Card,
ORD_004036,CUST_01309,2025-12-15 17:14:04,Call Center,Delivered,269.43,0.0,269.43,Card,
ORD_004037,CUST_01051,2025-12-10 22:18:16,Web,Delivered,808.49,102.52,705.97,Card,
ORD_004038,CUST_01426,2025-10-14 13:16:25,Web,Delivered,561.61,37.43,524.18,Card,
ORD_004039,CUST_01384,2025-12-17 15:13:09,App,Delivered,716.2,116.28,599.92,Wallet,
ORD_004040,CUST_01084,2025-11-29 01:24:20,App,Returned,477.69,0.0,477.69,Card,
ORD_004041,CUST_00202,2025-12-25 09:24:49,Web,Delivered,276.81,0.0,276.81,Apple Pay,
ORD_004042,CUST_00762,2025-11-15 23:44:10,App,Cancelled,583.01,98.06,484.95,Card,
ORD_004043,CUST_00874,2025-12-18 22:52:56,App,Delivered,581.11,0.0,581.11,Card,
ORD_004044,CUST_00581,2025-12-13 12:09:09,App,Cancelled,296.4,23.19,273.21,Wallet,
ORD_004045,CUST_01994,2025-11-07 12:50:47,Web,Delivered,974.61,0.0,974.61,Apple Pay,
ORD_004046,CUST_00370,2026-01-02 12:10:16,App,Delivered,378.57,29.7,348.87,Apple Pay,
ORD_004047,CUST_00533,2025-12-08 12:33:12,App,Delivered,230.63,14.52,216.11,Wallet,SAVE10
ORD_004048,CUST_01176,2025-12-28 05:22:15,Call Center,Delivered,1408.22,420.85,987.37,Apple Pay,
ORD_004049,CUST_01126,2026-01-01 04:08:11,Web,Delivered,552.55,0.0,552.55,Wallet,
ORD_004050,CUST_00899,2025-11-24 05:33:45,App,Delivered,617.82,38.79,579.03,Card,
ORD_004051,CUST_00607,2026-01-01 16:08:07,App,Delivered,393.96,0.0,393.96,Wallet,
ORD_004052,CUST_01470,2025-11-11 21:48:50,Call Center,Delivered,539.25,0.0,539.25,COD,SAVE10
ORD_004053,CUST_00873,2025-10-20 07:23:56,App,Delivered,894.74,0.0,894.74,COD,SAVE10
ORD_004054,CUST_01253,2025-11-19 00:42:58,Web,Delivered,349.08,0.0,349.08,Card,SAVE10
ORD_004055,CUST_01149,2025-10-23 21:36:33,App,Delivered,258.07,0.0,258.07,COD,SAVE10
ORD_004056,CUST_00770,2025-10-21 20:32:31,Web,Delivered,469.27,116.82,352.45,COD,
ORD_004057,CUST_00834,2025-10-27 11:42:40,Web,Delivered,479.62,0.0,479.62,Wallet,SAVE10
ORD_004058,CUST_00999,2025-11-26 03:47:27,Web,Delivered,196.46,0.0,196.46,Card,
ORD_004059,CUST_01905,2025-11-13 20:30:27,App,Delivered,393.74,62.07,331.67,Card,
ORD_004060,CUST_00938,2025-12-29 15:44:17,Web,In Transit,301.58,0.0,301.58,Card,
ORD_004061,CUST_00236,2025-11-22 10:02:53,App,Delivered,335.77,0.0,335.77,Card,
ORD_004062,CUST_00162,2025-11-14 16:38:53,Call Center,Delivered,405.96,0.0,405.96,Wallet,
ORD_004063,CUST_00554,2025-12-31 22:42:09,App,Delivered,875.88,0.0,875.88,Card,
ORD_004064,CUST_00788,2025-11-28 04:00:12,Web,Delivered,433.07,0.0,433.07,Card,
ORD_004065,CUST_01377,2025-10-29 04:02:34,App,Delivered,827.19,0.0,827.19,Card,SAVE10
ORD_004066,CUST_01092,2025-11-06 20:44:42,Web,Delivered,401.0,56.98,344.02,COD,
ORD_004067,CUST_01197,2025-11-10 00:45:40,App,Delivered,320.88,16.6,304.28,Card,
ORD_004068,CUST_01867,2025-12-27 16:22:11,App,Delivered,321.87,60.79,261.08,Card,
ORD_004069,CUST_01661,2025-11-16 15:54:56,App,Delivered,263.62,0.0,263.62,Card,SAVE10
ORD_004070,CUST_01706,2025-11-15 05:52:30,App,Delivered,238.49,0.0,238.49,Apple Pay,
ORD_004071,CUST_00559,2025-11-08 02:23:10,App,In Transit,311.37,0.0,311.37,Apple Pay,
ORD_004072,CUST_00261,2025-10-07 02:12:08,App,Delivered,1001.8,0.0,1001.8,Wallet,
ORD_004073,CUST_00217,2025-10-28 18:20:45,Web,Delivered,114.09,7.39,106.7,Wallet,
ORD_004074,CUST_01841,2025-10-25 16:00:19,App,Delivered,312.37,0.0,312.37,Card,SAVE10
ORD_004075,CUST_01148,2025-10-20 21:28:36,Web,Delivered,262.12,45.68,216.44,Card,
ORD_004076,CUST_00805,2025-12-08 23:53:42,App,Delivered,881.75,0.0,881.75,COD,
ORD_004077,CUST_01186,2025-10-06 17:00:01,Web,Cancelled,562.7,0.0,562.7,Wallet,
ORD_004078,CUST_00201,2025-12-21 16:47:51,App,Delivered,456.35,0.0,456.35,Card,SAVE10
ORD_004079,CUST_01478,2025-12-20 06:44:26,Call Center,Delivered,129.81,0.0,129.81,COD,SAVE10
ORD_004080,CUST_00402,2025-10-29 07:14:39,Web,Delivered,533.09,77.92,455.17,Card,
ORD_004081,CUST_01486,2025-12-10 08:44:33,App,Delivered,583.4,107.59,475.81,COD,
ORD_004082,CUST_00275,2025-12-22 03:26:18,Web,Delivered,179.75,0.0,179.75,Wallet,SAVE10
ORD_004083,CUST_00206,2025-10-14 12:13:13,App,Delivered,272.66,0.0,272.66,Wallet,SAVE10
ORD_004084,CUST_01064,2025-11-03 22:00:04,Web,Returned,435.06,0.0,435.06,Wallet,SAVE10
ORD_004085,CUST_01297,2026-01-02 10:55:40,App,Delivered,620.73,0.0,620.73,Card,SAVE10
ORD_004086,CUST_01724,2025-11-09 17:00:11,App,Delivered,702.66,0.0,702.66,Wallet,
ORD_004087,CUST_00867,2025-10-11 14:12:01,App,Delivered,437.58,38.82,398.76,Card,SAVE10
ORD_004088,CUST_00093,2025-12-06 20:13:53,Web,Cancelled,226.97,28.4,198.57,Wallet,SAVE10
ORD_004089,CUST_01066,2025-11-20 08:37:39,App,In Transit,378.94,0.0,378.94,Card,
ORD_004090,CUST_01489,2025-12-10 06:02:39,Web,Delivered,237.49,0.0,237.49,COD,SAVE10
ORD_004091,CUST_00379,2025-10-07 23:18:36,App,Cancelled,769.8,53.51,716.29,COD,
ORD_004092,CUST_01131,2025-12-29 02:42:31,App,Delivered,432.71,0.0,432.71,Card,
ORD_004093,CUST_01352,2025-10-15 23:59:56,Web,Delivered,174.38,0.0,174.38,Apple Pay,
ORD_004094,CUST_00065,2025-12-05 03:39:27,Web,In Transit,247.7,0.0,247.7,COD,
ORD_004095,CUST_00365,2025-10-19 19:52:05,Call Center,Delivered,402.44,0.0,402.44,Card,SAVE10
ORD_004096,CUST_00821,2025-11-07 12:39:21,Web,Cancelled,672.21,0.0,672.21,Card,SAVE10
ORD_004097,CUST_01508,2025-12-08 22:37:35,Web,Cancelled,199.57,0.0,199.57,COD,SAVE10
ORD_004098,CUST_01671,2025-11-04 14:30:14,Web,Returned,214.79,0.0,214.79,Card,
ORD_004099,CUST_01925,2025-12-03 00:50:36,App,Delivered,387.75,36.52,351.23,Card,
ORD_004100,CUST_01048,2025-10-10 18:45:13,App,Delivered,416.29,0.0,416.29,COD,
ORD_004101,CUST_00540,2025-11-27 06:16:03,App,Delivered,199.71,0.0,199.71,Card,SAVE10
ORD_004102,CUST_01086,2025-11-10 07:47:13,App,Delivered,565.97,32.34,533.63,Card,
ORD_004103,CUST_00491,2025-12-03 20:04:56,App,Delivered,696.72,48.39,648.33,COD,
ORD_004104,CUST_01297,2025-10-09 08:17:21,Call Center,Delivered,314.52,0.0,314.52,Card,
ORD_004105,CUST_00229,2025-12-25 22:48:16,App,In Transit,360.92,104.56,256.36,Card,
ORD_004106,CUST_01044,2025-11-18 15:40:55,Web,Returned,481.83,0.0,481.83,Card,
ORD_004107,CUST_00003,2025-10-16 10:04:41,Web,Delivered,406.99,55.74,351.25,COD,
ORD_004108,CUST_01445,2025-11-12 16:40:46,App,Delivered,515.13,119.63,395.5,Card,SAVE10
ORD_004109,CUST_01754,2025-12-09 09:05:44,App,Delivered,1167.41,79.58,1087.83,Apple Pay,
ORD_004110,CUST_00911,2025-11-19 20:01:20,App,Delivered,508.0,69.7,438.3,Wallet,
ORD_004111,CUST_00307,2025-12-23 11:05:58,Web,Delivered,863.76,215.9,647.86,Card,SAVE10
ORD_004112,CUST_00432,2025-12-03 10:30:25,Call Center,Cancelled,283.14,0.0,283.14,Card,
ORD_004113,CUST_00136,2025-11-05 17:03:01,App,Delivered,275.08,0.0,275.08,Wallet,
ORD_004114,CUST_01933,2025-12-26 13:21:32,Web,Delivered,459.59,47.36,412.23,Card,SAVE10
ORD_004115,CUST_01968,2025-11-25 05:26:50,App,Delivered,561.95,121.59,440.36,Wallet,
ORD_004116,CUST_00515,2025-10-25 01:47:16,Web,Delivered,324.55,46.91,277.64,Wallet,
ORD_004117,CUST_00193,2025-12-29 23:50:08,Web,Delivered,775.89,120.79,655.1,Card,
ORD_004118,CUST_01609,2026-01-02 08:15:59,App,Delivered,248.87,0.0,248.87,Wallet,SAVE10
ORD_004119,CUST_01439,2025-11-04 07:13:37,App,In Transit,614.51,37.18,577.33,COD,
ORD_004120,CUST_00873,2025-11-02 19:18:41,App,Delivered,528.47,,376.13,COD,
ORD_004121,CUST_01142,2025-10-12 06:12:15,App,Delivered,705.03,0.0,705.03,Card,
ORD_004122,CUST_00666,2025-11-13 22:04:25,Web,Delivered,122.32,31.94,90.38,Card,
ORD_004123,CUST_00209,2025-12-11 22:38:01,App,Delivered,667.68,0.0,667.68,Card,SAVE10
ORD_004124,CUST_00952,2025-12-28 09:52:37,Web,Delivered,640.59,132.74,507.85,Card,SAVE10
ORD_004125,CUST_01058,2025-11-07 10:47:07,App,Delivered,525.68,83.54,442.14,Card,
ORD_004126,CUST_00649,2025-12-05 03:33:36,Web,Delivered,716.77,0.0,716.77,Card,
ORD_004127,CUST_01342,2025-10-06 16:37:14,Web,Delivered,212.66,0.0,212.66,Wallet,
ORD_004128,CUST_00120,2025-12-12 16:47:08,Web,Delivered,431.84,0.0,431.84,Card,
ORD_004129,CUST_00627,2025-12-28 11:44:59,App,Delivered,325.12,0.0,325.12,Wallet,
ORD_004130,CUST_00525,2025-12-23 02:37:35,App,Delivered,789.04,0.0,789.04,Apple Pay,
ORD_004131,CUST_01605,2025-12-22 14:05:29,Web,Delivered,353.74,0.0,353.74,Card,SAVE10
ORD_004132,CUST_01961,2025-12-15 23:11:59,App,Delivered,299.77,0.0,299.77,Card,
ORD_004133,CUST_01869,2025-12-07 23:05:37,App,Delivered,396.31,0.0,396.31,Wallet,
ORD_004134,CUST_00769,2025-12-10 22:01:05,App,Delivered,149.8,43.16,106.64,Wallet,
ORD_004135,CUST_01113,2025-11-12 09:48:14,Web,Delivered,423.17,0.0,423.17,Card,SAVE10
ORD_004136,CUST_00512,2025-10-19 21:32:06,Web,Delivered,484.74,65.32,419.42,Card,
ORD_004137,CUST_00047,2025-10-17 01:17:58,Web,Delivered,433.56,0.0,433.56,Card,SAVE10
ORD_004138,CUST_00772,2025-11-08 09:14:13,App,Delivered,307.07,44.15,262.92,COD,
ORD_004139,CUST_00740,2025-11-23 05:40:15,App,Delivered,576.16,107.97,468.19,Card,SAVE10
ORD_004140,CUST_01983,2025-10-21 21:29:04,Call Center,Returned,397.41,0.0,397.41,COD,SAVE10
ORD_004141,CUST_01716,2025-11-01 06:04:59,App,Delivered,473.15,0.0,473.15,Card,
ORD_004142,CUST_00522,2025-10-19 05:17:32,App,Delivered,462.64,51.22,411.42,COD,SAVE10
ORD_004143,CUST_01308,2025-12-11 19:00:27,Web,Delivered,680.45,0.0,680.45,Wallet,
ORD_004144,CUST_01401,2025-11-16 09:08:34,App,Delivered,729.76,0.0,729.76,Wallet,SAVE10
ORD_004145,CUST_01662,2025-10-16 08:08:40,App,Delivered,830.84,0.0,830.84,Card,SAVE10
ORD_004146,CUST_00134,2025-11-18 19:59:12,App,In Transit,476.95,0.0,476.95,Apple Pay,
ORD_004147,CUST_01691,2025-11-04 17:58:09,App,Cancelled,386.47,24.87,361.6,COD,
ORD_004148,CUST_00248,2025-12-31 23:27:35,App,Delivered,496.0,128.09,367.91,Wallet,
ORD_004149,CUST_01676,2025-11-21 05:41:58,Web,Delivered,281.76,0.0,281.76,COD,
ORD_004150,CUST_01342,2025-12-14 05:58:33,App,In Transit,317.39,0.0,317.39,COD,
ORD_004151,CUST_00436,2025-10-31 20:22:35,App,Delivered,485.69,0.0,485.69,Wallet,
ORD_004152,CUST_01200,2025-12-31 11:41:02,Web,Delivered,350.08,70.11,279.97,Card,SAVE10
ORD_004153,CUST_01859,2025-10-24 02:54:22,Call Center,Delivered,472.76,105.58,367.18,Card,
ORD_004154,CUST_00686,2025-11-06 09:29:50,App,Delivered,613.66,0.0,613.66,Card,
ORD_004155,CUST_00586,2025-10-23 08:26:03,Web,Delivered,607.99,143.83,464.16,Wallet,SAVE10
ORD_004156,CUST_00351,2025-10-14 12:54:27,Web,Delivered,570.8,154.57,416.23,Apple Pay,
ORD_004157,CUST_00143,2025-12-11 03:33:55,App,Delivered,1057.64,0.0,1057.64,Wallet,SAVE10
ORD_004158,CUST_00967,2025-12-28 15:00:06,App,Delivered,306.24,29.95,276.29,Apple Pay,
ORD_004159,CUST_00804,2025-10-21 08:52:16,App,Delivered,497.87,0.0,497.87,Apple Pay,
ORD_004160,CUST_01422,2025-11-20 23:42:49,Web,Delivered,450.2,0.0,450.2,COD,SAVE10
ORD_004161,CUST_01648,2025-11-27 01:50:35,App,Delivered,198.57,0.0,198.57,Card,
ORD_004162,CUST_00718,2025-11-30 20:43:36,App,Delivered,573.09,0.0,573.09,COD,
ORD_004163,CUST_00643,2025-11-10 03:07:13,Web,Delivered,180.41,34.4,146.01,Card,SAVE10
ORD_004164,CUST_01393,2025-11-05 04:08:14,App,Delivered,212.12,12.18,199.94,Card,
ORD_004165,CUST_00501,2025-10-12 13:23:28,Web,Delivered,462.46,0.0,462.46,Wallet,
ORD_004166,CUST_01646,2025-11-26 17:02:29,Web,Cancelled,121.8,0.0,121.8,Card,SAVE10
ORD_004167,CUST_00370,2025-11-01 15:47:55,App,Delivered,234.55,272.24,-37.69,Card,
ORD_004168,CUST_01603,2025-11-26 03:08:34,Call Center,Delivered,352.5,0.0,352.5,COD,
ORD_004169,CUST_01406,2025-10-31 17:41:52,App,Delivered,377.43,55.03,322.4,Card,
ORD_004170,CUST_01110,2025-10-21 04:20:11,App,Delivered,571.49,0.0,571.49,Card,
ORD_004171,CUST_00787,2025-10-29 00:14:12,App,Delivered,815.26,0.0,815.26,Card,
ORD_004172,CUST_00739,2025-11-02 21:22:33,Web,Delivered,974.71,0.0,974.71,COD,
ORD_004173,CUST_01484,2025-10-13 09:07:57,Web,Delivered,917.73,0.0,917.73,Card,
ORD_004174,CUST_00950,2025-11-04 10:53:23,App,Delivered,103.85,5.39,98.46,Wallet,
ORD_004175,CUST_01349,2025-10-09 06:37:56,App,Delivered,843.46,0.0,843.46,Apple Pay,
ORD_004176,CUST_00522,2025-11-02 08:31:28,App,Delivered,370.59,50.38,320.21,Wallet,
ORD_004177,CUST_00489,2025-10-15 06:56:00,Web,Delivered,1199.48,65.13,1134.35,Apple Pay,
ORD_004178,CUST_01953,2025-10-30 12:53:08,Web,Delivered,83.41,0.0,83.41,Apple Pay,SAVE10
ORD_004179,CUST_00397,2025-12-09 00:04:21,Web,In Transit,337.38,50.8,286.58,Card,
ORD_004180,CUST_00896,2025-11-30 23:13:40,Web,Delivered,674.09,0.0,674.09,Wallet,
ORD_004181,CUST_00355,2025-10-28 14:04:49,Web,Delivered,467.06,90.33,376.73,COD,SAVE10
ORD_004182,CUST_00947,2025-12-28 08:51:04,App,Cancelled,427.67,0.0,427.67,Card,SAVE10
ORD_004183,CUST_00288,2025-12-19 06:23:48,App,Delivered,351.75,0.0,351.75,Wallet,
ORD_004184,CUST_01483,2025-12-08 23:30:02,Web,Delivered,162.12,0.0,162.12,Card,SAVE10
ORD_004185,CUST_01648,2025-11-11 21:47:38,App,Delivered,187.23,0.0,187.23,Card,
ORD_004186,CUST_00998,2025-11-26 18:32:36,App,Delivered,435.92,89.67,346.25,Wallet,
ORD_004187,CUST_00536,2025-10-10 06:40:25,Call Center,Delivered,380.9,0.0,380.9,Card,
ORD_004188,CUST_01315,2025-10-19 22:24:40,Web,Delivered,750.04,42.87,707.17,Card,
ORD_004189,CUST_00851,2025-11-13 14:07:46,App,Delivered,301.38,21.15,280.23,Wallet,
ORD_004190,CUST_00838,2025-12-28 21:26:12,Web,Delivered,672.33,0.0,672.33,Card,SAVE10
ORD_004191,CUST_00168,2025-12-13 13:42:35,Call Center,Cancelled,463.99,106.32,357.67,Wallet,
ORD_004192,CUST_00950,2025-10-09 03:36:36,App,Delivered,218.71,0.0,218.71,Card,
ORD_004193,CUST_00621,2025-10-27 11:08:49,App,Delivered,899.74,181.58,718.16,Wallet,
ORD_004194,CUST_00428,2025-12-14 01:41:14,App,Delivered,142.36,17.96,124.4,Card,
ORD_004195,CUST_01726,2025-11-01 17:56:19,App,Delivered,591.38,68.61,522.77,Card,
ORD_004196,CUST_00490,2026-01-02 19:04:26,Web,Delivered,498.89,0.0,498.89,Card,SAVE10
ORD_004197,CUST_00355,2025-11-05 18:03:06,App,Delivered,658.86,70.57,588.29,Wallet,SAVE10
ORD_004198,CUST_00196,2025-12-02 01:10:09,App,Delivered,315.23,0.0,315.23,Card,
ORD_004199,CUST_00545,2025-10-07 19:37:24,App,In Transit,984.01,0.0,984.01,Wallet,
ORD_004200,CUST_00717,2025-12-12 23:04:41,App,Delivered,803.71,0.0,803.71,Card,
ORD_004201,CUST_00824,2025-11-14 08:49:16,App,Delivered,1372.82,0.0,1372.82,Wallet,
ORD_004202,CUST_00932,2025-10-17 12:32:43,Web,Delivered,485.08,0.0,485.08,Card,
ORD_004203,CUST_01718,2025-11-22 18:33:37,App,Delivered,360.17,93.95,266.22,Card,
ORD_004204,CUST_01003,2025-11-11 15:55:58,Web,Cancelled,469.56,54.49,415.07,Wallet,
ORD_004205,CUST_00659,2025-10-24 03:08:29,Web,Delivered,649.27,37.85,611.42,Wallet,
ORD_004206,CUST_00939,2025-10-29 05:20:56,App,Delivered,526.01,110.05,415.96,COD,
ORD_004207,CUST_00780,2025-12-26 09:27:37,Web,Delivered,161.69,12.86,148.83,Card,
ORD_004208,CUST_00011,2025-10-30 01:15:01,Web,Delivered,387.37,0.0,387.37,COD,
ORD_004209,CUST_01606,2025-11-12 10:45:59,App,Returned,370.93,51.37,319.56,Card,
ORD_004210,CUST_01280,2025-12-18 17:07:36,App,In Transit,475.09,135.85,339.24,Apple Pay,
ORD_004211,CUST_00396,2025-10-30 00:33:18,Web,Delivered,744.65,0.0,744.65,COD,SAVE10
ORD_004212,CUST_00731,2025-11-02 12:22:31,Call Center,Delivered,459.28,51.07,408.21,Card,
ORD_004213,CUST_01833,2025-11-29 05:52:20,App,Delivered,144.29,0.0,144.29,Wallet,
ORD_004214,CUST_00409,2025-12-02 03:26:12,App,Delivered,305.88,0.0,305.88,Card,
ORD_004215,CUST_00362,2025-11-10 04:29:09,App,Delivered,442.33,132.51,309.82,Apple Pay,
ORD_004216,CUST_01283,2025-11-30 11:30:53,App,Delivered,314.14,0.0,314.14,COD,SAVE10
ORD_004217,CUST_01027,2025-11-21 21:55:44,Web,Delivered,541.93,0.0,541.93,COD,SAVE10
ORD_004218,CUST_00084,2025-12-10 01:32:28,App,Delivered,149.61,28.82,120.79,Card,
ORD_004219,CUST_00156,2025-11-27 22:21:14,App,Delivered,135.91,7.63,128.28,COD,SAVE10
ORD_004220,CUST_01687,2025-12-15 05:01:27,App,Delivered,665.65,0.0,665.65,Card,
ORD_004221,CUST_01200,2025-12-04 18:07:45,App,Delivered,243.15,0.0,243.15,Wallet,SAVE10
ORD_004222,CUST_00707,2025-10-22 03:57:09,App,Delivered,642.14,179.95,462.19,Card,SAVE10
ORD_004223,CUST_01962,2025-12-20 08:07:25,App,Delivered,223.4,0.0,223.4,Card,
ORD_004224,CUST_00472,2025-10-08 23:07:52,App,Cancelled,364.41,0.0,364.41,COD,
ORD_004225,CUST_00619,2025-12-12 08:24:12,Web,Delivered,234.72,0.0,234.72,Wallet,
ORD_004226,CUST_01448,2025-12-05 13:56:50,Call Center,Delivered,359.88,62.58,297.3,COD,
ORD_004227,CUST_00134,2025-11-24 10:20:01,App,Delivered,392.16,56.39,335.77,Wallet,
ORD_004228,CUST_00788,2025-12-27 02:59:53,App,Delivered,250.15,0.0,250.15,Card,
ORD_004229,CUST_00907,2025-10-08 00:49:08,App,Delivered,939.59,120.56,819.03,Card,
ORD_004230,CUST_00864,2025-11-14 02:27:38,App,Delivered,735.92,172.51,563.41,Card,
ORD_004231,CUST_01404,2025-10-10 02:16:24,App,Delivered,958.1,216.82,741.28,Card,
ORD_004232,CUST_00667,2025-11-25 23:27:01,App,In Transit,334.09,20.01,314.08,Wallet,SAVE10
ORD_004233,CUST_00277,2025-10-18 05:14:37,Web,Delivered,408.16,38.06,370.1,Card,
ORD_004234,CUST_01260,2025-11-03 00:43:11,App,Delivered,291.77,0.0,291.77,Card,
ORD_004235,CUST_01776,2025-11-16 00:21:27,App,Delivered,607.69,0.0,607.69,Wallet,
ORD_004236,CUST_00882,2025-12-23 23:44:55,Web,Delivered,731.47,1082.35,-350.88,Apple Pay,
ORD_004237,CUST_00013,2025-11-19 01:48:22,Web,Delivered,524.74,63.1,461.64,COD,
ORD_004238,CUST_00342,2025-11-17 21:29:56,App,Delivered,257.15,56.26,200.89,Card,
ORD_004239,CUST_00035,2025-12-15 10:38:09,App,Delivered,295.29,0.0,295.29,Card,
ORD_004240,CUST_00559,2025-10-08 20:38:37,App,In Transit,202.0,13.63,188.37,Card,SAVE10
ORD_004241,CUST_01238,2025-11-01 11:29:18,App,Delivered,358.12,43.77,314.35,Wallet,SAVE10
ORD_004242,CUST_01436,2025-12-12 11:32:57,App,In Transit,716.25,57.81,658.44,Card,
ORD_004243,CUST_00405,2025-11-20 08:40:57,App,Delivered,612.94,0.0,612.94,Card,
ORD_004244,CUST_01518,2025-11-19 11:29:56,App,Delivered,558.97,77.29,481.68,Card,
ORD_004245,CUST_00658,2025-11-29 14:09:47,Web,Delivered,698.5,0.0,698.5,COD,SAVE10
ORD_004246,CUST_00159,2025-12-09 23:19:59,Web,Delivered,344.83,23.87,320.96,Card,
ORD_004247,CUST_00956,2025-12-27 12:13:26,App,Delivered,715.44,99.17,616.27,Card,
ORD_004248,CUST_01661,2025-10-28 20:24:59,App,Cancelled,308.41,0.0,308.41,COD,
ORD_004249,CUST_01134,2025-12-31 13:17:47,App,Delivered,457.11,56.24,400.87,Card,SAVE10
ORD_004250,CUST_00549,2025-11-12 22:54:30,App,Cancelled,377.87,66.7,311.17,Card,
ORD_004251,CUST_01813,2025-12-29 16:46:34,App,In Transit,365.36,0.0,365.36,Card,
ORD_004252,CUST_01550,2025-10-10 17:49:19,Web,Delivered,596.12,68.08,528.04,Wallet,
ORD_004253,CUST_00985,2025-12-19 13:23:24,Web,Delivered,398.41,0.0,398.41,Wallet,
ORD_004254,CUST_01371,2025-11-12 19:09:02,Web,Delivered,728.5,99.58,628.92,Wallet,
ORD_004255,CUST_01768,2025-12-01 13:22:25,Web,In Transit,493.19,0.0,493.19,COD,SAVE10
ORD_004256,CUST_01852,2025-11-15 08:33:42,Call Center,Cancelled,198.95,0.0,198.95,Apple Pay,
ORD_004257,CUST_01660,2025-10-06 02:09:09,Web,Delivered,1040.15,83.78,956.37,Card,
ORD_004258,CUST_00279,2025-12-27 04:47:50,Call Center,Delivered,476.55,0.0,476.55,COD,SAVE10
ORD_004259,CUST_00479,2025-11-03 04:52:26,App,Delivered,509.88,0.0,509.88,Wallet,
ORD_004260,CUST_00111,2025-11-18 09:49:19,App,In Transit,715.45,125.07,590.38,Card,SAVE10
ORD_004261,CUST_01660,2025-10-25 07:42:31,Web,Cancelled,420.43,33.39,387.04,Card,
ORD_004262,CUST_01949,2025-10-22 10:42:27,Call Center,Delivered,494.25,50.8,443.45,Apple Pay,
ORD_004263,CUST_00431,2025-11-26 04:45:20,App,Delivered,243.09,32.49,210.6,Wallet,
ORD_004264,CUST_00542,2025-11-29 13:07:51,App,Delivered,233.34,61.08,172.26,Card,SAVE10
ORD_004265,CUST_01139,2025-11-28 08:15:03,App,Delivered,723.21,0.0,723.21,COD,
ORD_004266,CUST_01114,2025-11-21 10:05:38,Web,In Transit,1108.51,0.0,1108.51,COD,
ORD_004267,CUST_01236,2025-10-13 09:55:46,App,Delivered,326.25,0.0,326.25,Apple Pay,SAVE10
ORD_004268,CUST_01574,2025-11-19 06:55:00,Web,Delivered,405.31,0.0,405.31,Wallet,
ORD_004269,CUST_01619,2025-10-18 06:55:57,Call Center,Delivered,323.71,0.0,323.71,COD,
ORD_004270,CUST_01563,2025-12-30 11:22:10,Web,Delivered,515.08,30.34,484.74,Apple Pay,SAVE10
ORD_004271,CUST_01753,2025-12-16 23:46:54,App,Delivered,460.37,0.0,460.37,COD,
ORD_004272,CUST_00360,2025-11-20 13:12:45,App,In Transit,1100.88,159.66,941.22,Apple Pay,
ORD_004273,CUST_01510,2025-12-23 11:37:56,App,Delivered,440.07,58.2,381.87,COD,
ORD_004274,CUST_00372,2025-12-20 23:27:42,App,Delivered,677.27,0.0,677.27,Wallet,
ORD_004275,CUST_01239,2025-12-07 19:57:11,App,Delivered,449.43,0.0,449.43,COD,SAVE10
ORD_004276,CUST_01757,2025-11-26 21:52:16,Web,Delivered,479.87,56.27,423.6,COD,SAVE10
ORD_004277,CUST_01039,2025-12-12 07:19:45,App,Delivered,262.05,16.44,245.61,Card,
ORD_004278,CUST_00955,2025-11-04 22:34:09,Web,Delivered,429.35,48.13,381.22,Apple Pay,
ORD_004279,CUST_00259,2025-10-21 07:40:59,Call Center,Delivered,311.18,0.0,311.18,Card,
ORD_004280,CUST_00778,2025-12-26 16:51:27,App,Delivered,510.56,111.33,399.23,Card,
ORD_004281,CUST_01487,2025-12-05 06:11:15,Call Center,In Transit,386.46,30.77,355.69,Wallet,SAVE10
ORD_004282,CUST_00120,2025-11-03 12:17:28,Web,Delivered,275.33,0.0,275.33,COD,
ORD_004283,CUST_00976,2025-12-21 07:26:25,App,Delivered,923.47,0.0,923.47,Card,
ORD_004284,CUST_00913,2025-11-27 22:12:43,App,Delivered,614.95,78.25,536.7,Wallet,
ORD_004285,CUST_01152,2025-12-31 03:54:39,App,In Transit,515.09,0.0,515.09,Card,
ORD_004286,CUST_00723,2025-12-02 10:27:57,App,Delivered,288.66,51.99,236.67,Card,SAVE10
ORD_004287,CUST_00523,2025-11-14 04:19:22,Web,Delivered,612.6,78.0,534.6,Card,
ORD_004288,CUST_01712,2025-10-17 20:30:04,App,Delivered,248.21,0.0,248.21,Apple Pay,
ORD_004289,CUST_01669,2025-12-25 16:02:38,Web,Delivered,281.78,78.9,202.88,Card,
ORD_004290,CUST_00325,2025-11-02 01:31:39,App,In Transit,428.15,0.0,428.15,Card,SAVE10
ORD_004291,CUST_01344,2025-10-10 14:41:28,App,Cancelled,466.89,0.0,466.89,COD,SAVE10
ORD_004292,CUST_01530,2025-10-19 22:25:13,Web,Delivered,338.27,22.01,316.26,COD,
ORD_004293,CUST_01550,2025-11-02 05:18:15,Web,Delivered,176.11,17.68,158.43,Apple Pay,
ORD_004294,CUST_01074,2025-12-25 23:03:28,App,Delivered,370.06,0.0,370.06,Wallet,
ORD_004295,CUST_01946,2025-12-13 14:21:48,App,Delivered,869.63,0.0,869.63,Card,
ORD_004296,CUST_01608,2025-11-17 06:04:36,Web,In Transit,140.26,0.0,140.26,COD,SAVE10
ORD_004297,CUST_00069,2025-10-13 00:17:28,Web,Delivered,565.52,0.0,565.52,Card,
